,categoria,marca,nombre,tipo,precio_sin_desc,descuento,precio_con_desc,valoracion,num_valoraciones
2115,Fragancias de Mujer,Nina Ricci,L´Air Du Temps,Loción corporal,"57,99 €",No aparece,"48,99 €",,
2116,Fragancias de Mujer,CHANEL,N°5,Eau de Parfum,"108,00 €",No aparece,Sin descuento,,
2117,Fragancias de Mujer,CHANEL,COCO MADEMOISELLE,Eau de toilette,"107,00 €",No aparece,Sin descuento,,
2118,Fragancias de Mujer,Abercrombie & Fitch,Naturally Fierce,Eau de Parfum,"104,00 €",No aparece,Sin descuento,,
2119,Fragancias de Mujer,Cabotine,Sin nombre,Eau de toilette,"19,99 €",No aparece,Sin descuento,,
2120,Fragancias de Mujer,Serge Lutens,Collection Noire,Eau de Parfum,"136,99 €",No aparece,"126,99 €",,
2121,Fragancias de Mujer,CHANEL,COCO MADEMOISELLE,Eau de toilette,"99,99 €",No aparece,Sin descuento,,
2122,Fragancias de Mujer,Halloween,Sin nombre,Eau de toilette,"28,99 €",No aparece,Sin descuento,,
2123,Fragancias de Mujer,L`Atelier Parfum,Sin nombre,Perfume,"89,99 €",No aparece,Sin descuento,,
2124,Fragancias de Mujer,Courreges,Sin nombre,Perfume,"74,99 €",No aparece,Sin descuento,,
2125,Fragancias de Mujer,DKNY,Sin nombre,Eau de toilette,"36,99 €",No aparece,Sin descuento,,
2126,Fragancias de Mujer,Jean Paul Gaultier,Classique,Set de fragancia,"96,29 €",No aparece,"85,99 €",,
2127,Fragancias de Mujer,ERBE,Sin nombre,Maquinilla de afeitar,"82,39 €",No aparece,Sin descuento,,
2128,Fragancias de Mujer,BALR.,Sin nombre,Eau de Parfum,"74,99 €",No aparece,Sin descuento,,
2129,Fragancias de Mujer,,Sin nombre,Eau de Parfum,"46,99 €",No aparece,Sin descuento,,
2130,Fragancias de Mujer,,Sin nombre,Eau de Parfum,"71,99 €",No aparece,Sin descuento,,
2131,Fragancias de Mujer,Paco Rabanne,Lady Million,Set de fragancia,"101,59 €",No aparece,"81,99 €",,
2132,Fragancias de Mujer,,Sin nombre,Eau de Parfum,"57,09 €",No aparece,"47,99 €",,
2133,Fragancias de Mujer,Guerlain,Aqua Allegoria,Eau de toilette,"106,00 €",No aparece,"72,99 €",,
2134,Fragancias de Mujer,Givenchy,L’Interdit,Eau de Parfum,"84,99 €",No aparece,"41,99 €",,
2135,Fragancias de Mujer,DKNY,Women,Eau de toilette,"79,99 €",No aparece,"36,99 €",5,3
2136,Fragancias de Mujer,Courreges,Sin nombre,Perfume,"74,99 €",No aparece,Sin descuento,,
2137,Fragancias de Mujer,Courreges,Sin nombre,Perfume,"74,99 €",No aparece,Sin descuento,,
2138,Fragancias de Mujer,Courreges,Sin nombre,Perfume,"74,99 €",No aparece,Sin descuento,,
2139,Fragancias de Mujer,Courreges,Sin nombre,Perfume,"74,99 €",No aparece,Sin descuento,,
2140,Fragancias de Mujer,Pacifica,Sin nombre,Spray corporal,"13,99 €",No aparece,Sin descuento,,
2141,Fragancias de Mujer,Pacifica,Sin nombre,Spray corporal,"13,99 €",No aparece,Sin descuento,,
2142,Fragancias de Mujer,Tous,Sin nombre,Eau de toilette,"66,99 €",No aparece,"49,99 €",,
2143,Fragancias de Mujer,,Sin nombre,Eau de Parfum,"14,99 €",No aparece,Sin descuento,,
2144,Fragancias de Mujer,Estée Lauder,Youth Dew,Loción corporal,"65,99 €",No aparece,Sin descuento,,
2145,Fragancias de Mujer,Farala,Sin nombre,Eau de toilette,"12,99 €",No aparece,Sin descuento,,
2146,Fragancias de Mujer,Zarkoperfume,Sin nombre,Eau de Parfum,"82,99 €",No aparece,Sin descuento,,
2147,Fragancias de Mujer,Varens Beauté,Sin nombre,Eau de Cologne,"14,99 €",No aparece,Sin descuento,,
2148,Fragancias de Mujer,CHANEL,COCO,Eau de Parfum,"123,99 €",No aparece,Sin descuento,,
2149,Fragancias de Mujer,CHANEL,CHANCE EAU FRAÎCHE,Eau de Parfum,"157,00 €",No aparece,Sin descuento,,
2150,Fragancias de Mujer,CHANEL,N°5,Eau de Parfum,"142,99 €",No aparece,Sin descuento,2,1
2151,Fragancias de Mujer,CHANEL,CHANCE EAU TENDRE,Eau de Parfum,"138,99 €",No aparece,Sin descuento,,
2152,Fragancias de Mujer,Aquarius,Sin nombre,Spray corporal,"4,99 €",No aparece,"4,69 €",,
2153,Fragancias de Mujer,Sisley,L'Eau Revee,Eau de toilette,"96,99 €",No aparece,Sin descuento,,
2154,Fragancias de Mujer,Aquarius,Sin nombre,Spray corporal,"4,99 €",No aparece,Sin descuento,,
