tienda,categoria,marca,nombre,tipo,precio_sin_desc,descuento,precio_con_desc,valoracion,num_valoraciones
primor,hombre,spagnolo,agua fresca ,eau de toilette,4.99,20.0,3.99,5.0,1.0
primor,hombre,calvin klein,escape for men ,eau de toilette,73.65,59.0,30.2,5.0,1.0
primor,hombre,issey miyake,l'eau d'issey pour homme ,eau de toilette,77.0,35.0,50.05,4.67,45.0
primor,hombre,prada,l'homme intense ,eau de parfum,130.0,46.0,70.2,5.0,6.0
primor,hombre,loewe,7 cobalt ,eau de parfum,95.0,35.0,61.75,4.57,7.0
primor,hombre,tous,baby tous ,eau de cologne,59.5,50.0,29.75,5.0,4.0
primor,hombre,calvin klein,everyone ,eau de parfum,83.0,60.0,33.2,4.75,4.0
primor,hombre,paco rabanne,one million royal eau de  perfume masculino,eau de parfum,92.5,37.0,58.28,4.0,1.0
primor,hombre,bvlgari,aqua marine ,eau de toilette,99.0,35.0,64.35,4.0,4.0
primor,hombre,disney,spiderman ultimate  fresca,eau de cologne,5.95,17.0,4.94,4.67,6.0
primor,hombre,paco rabanne,phantom ,eau de toilette,80.0,35.0,52.0,4.79,24.0
primor,hombre,dior,fahrenheit ,eau de toilette,90.0,0.0,90.0,4.53,15.0
primor,hombre,carolina herrera,bad boy le ,parfum,87.5,37.0,55.12,5.0,2.0
primor,hombre,paco rabanne,phantom ,parfum,90.0,34.0,59.4,0.0,0.0
primor,hombre,hugo boss,hugo jeans ,eau de toilette,80.0,58.0,33.6,,
primor,hombre,yves saint laurent,ysl l'homme le ,parfum,100.0,50.0,50.0,5.0,3.0
primor,hombre,carolina herrera,ch pasion eau de  para hombre,eau de parfum,111.5,53.0,52.4,5.0,1.0
primor,hombre,halloween,halloween man x ,eau de toilette,53.0,52.0,25.44,3.6,5.0
primor,hombre,yves saint laurent,yves saint laurent l'homme intense  perfume para hombre,eau de parfum,125.0,48.0,65.0,5.0,1.0
primor,hombre,halloween,halloween man ,eau de toilette,53.0,61.0,20.67,5.0,6.0
primor,hombre,ralph lauren,polo blue ,parfum,95.0,54.0,43.7,0.0,0.0
primor,hombre,versace,eros para hombre ,eau de toilette,83.0,40.0,49.8,4.84,37.0
primor,hombre,cerruti,1881 ,eau de toilette,85.0,73.0,22.95,5.0,1.0
primor,hombre,prada,luna rossa ocean eau de ,eau de parfum,95.0,51.0,46.55,5.0,1.0
primor,hombre,diesel,only the brave tatto ,eau de toilette,98.0,55.0,44.1,5.0,6.0
primor,hombre,carolina herrera,herrera men ,eau de toilette,95.5,53.0,44.88,4.45,11.0
primor,hombre,alejandro sanz,mi acorde men ,eau de toilette,12.95,38.0,8.03,5.0,3.0
primor,hombre,saphir,armonia black pour homme ,eau de parfum,12.9,0.0,12.9,5.0,2.0
primor,hombre,tom ford,noir extreme ,eau de parfum,135.0,0.0,135.0,5.0,1.0
primor,hombre,ralph lauren,polo blue ,parfum,130.0,54.0,59.8,,
primor,hombre,calvin klein,ck defy ,eau de toilette,75.0,54.0,34.5,4.86,7.0
primor,hombre,tous,baby tous ,eau de cologne,56.5,47.0,29.94,4.95,20.0
primor,hombre,dior,dior sauvage elixir ,parfum,175.0,0.0,175.0,5.0,5.0
primor,hombre,saphir,ancora  de saphir pour homme ,eau de parfum,12.9,0.0,12.9,5.0,2.0
primor,hombre,jean paul gaultier,scandal pour homme ,eau de toilette,83.0,34.0,54.78,4.75,8.0
primor,hombre,mont blanc,legend spirit ,eau de toilette,71.0,51.0,34.79,5.0,6.0
primor,hombre,versace,dylan blue pour homme ,eau de toilette,83.0,43.0,47.31,4.85,13.0
primor,hombre,bvlgari,man in black ,eau de parfum,100.0,34.0,66.0,4.09,11.0
primor,hombre,jean paul gaultier,scandal le  pour homme,parfum,85.5,36.0,54.72,5.0,2.0
primor,hombre,armani,acqua di gio homme  recargable,eau de parfum,115.0,46.0,62.1,5.0,3.0
primor,hombre,disney, mickey mouse,eau de cologne,4.95,0.0,4.95,3.0,2.0
primor,hombre,hermes,terre d'hermes ,eau de toilette,87.0,30.0,60.9,4.81,21.0
primor,hombre,naturel art cosmetics,inv 502 eau de  para él,eau de parfum,1.99,0.0,1.99,0.0,0.0
primor,hombre,boucheron,pour homme ,eau de toilette,121.0,74.0,31.46,5.0,1.0
primor,hombre,rochas,rochas man ,eau de toilette,63.0,59.0,25.83,4.91,22.0
primor,hombre,real madrid,real madrid ,eau de toilette,7.95,0.0,7.95,3.0,2.0
primor,hombre,bvlgari,man wood essence ,eau de parfum,100.0,34.0,66.0,5.0,1.0
primor,hombre,naturel art cosmetics,botle 507 eau de  para él,eau de parfum,1.99,0.0,1.99,0.0,0.0
primor,hombre,paco rabanne,invictus platinum eau de ,eau de parfum,87.0,37.0,54.81,5.0,3.0
primor,hombre,saphir,tierra de saphir pour homme ,eau de parfum,12.9,0.0,12.9,4.75,4.0
primor,hombre,pepe jeans,for him ,eau de toilette,42.95,30.0,30.06,4.5,2.0
primor,hombre,quorum,quorum ,eau de toilette,59.0,80.0,11.8,4.2,10.0
primor,hombre,saphir,spectrum  men,eau de parfum,12.9,0.0,12.9,4.0,1.0
primor,hombre,sentio,involved ,eau de toilette,1.0,0.0,1.0,5.0,1.0
primor,hombre,dolce & gabbana,light blue eau intense pour homme ,eau de parfum,76.0,44.0,42.56,4.83,6.0
