,categoria,marca,nombre,tipo,precio_sin_desc,descuento,precio_con_desc,valoracion,num_valoraciones
2855,Perfumes Mujer,Prada,Candy Gloss,Eau de toilette,"74,00€",46.0135135135135,"39,95€",5,1
2856,Perfumes Mujer,Serge Lutens,La Fille de Berlin,Eau de parfum,"120,00€",41.708333333333336,"69,95€",5,1
2857,Perfumes Mujer,Armaf,Beau Elegant Women,Eau de parfum,"35,00€",51.285714285714285,"17,05€",5,1
2858,Perfumes Mujer,Versace,Versace Pour Femme Dylan Blue,Eau de parfum,"52,00€",15.480769230769226,"43,95€",5,1
2859,Perfumes Mujer,Alqvimia,Agua de Colonia Reina de Egipto,Eau de toilette,"58,00€",9.56896551724138,"52,45€",5,1
2860,Perfumes Mujer,Trussardi,Sound of Donna,Eau de parfum,"43,73€",47.51886576720786,"22,95€",5,1
2861,Perfumes Mujer,Armaf,Ladies De La Marque Gold,Eau de parfum,"45,00€",57.88888888888889,"18,95€",5,1
2862,Perfumes Mujer,Viktor & Rolf,Flowerbomb,Eau de parfum,"58,00€",49.706896551724135,"29,17€",5,1
2863,Perfumes Mujer,Guerlain,Aqua AllegoriaNettare di Sole,Eau de toilette,"145,47€",56.726472812263694,"62,95€",5,1
2864,Perfumes Mujer,Chanel,Coco Mademoiselle - Recargable,Eau de toilette,"108,00€",0.2037037037037095,"107,78€",5,1
2865,Perfumes Mujer,Mancera,Mancera Aoud Orchid,Eau de parfum,"165,00€",52.15151515151515,"78,95€",5,1
2866,Perfumes Mujer,Yves Saint Laurent,Set Black Opium 50ml + Body Lotion 50ml,Eau de parfum,"155,04€",51.657636738906085,"74,95€",5,1
2867,Perfumes Mujer,Salvatore Ferragamo,Signorina,Eau de toilette,"86,00€",43.081395348837205,"48,95€",5,1
2868,Perfumes Mujer,Guess,1981 Los Angeles Women,Eau de toilette,"37,00€",37.972972972972975,"22,95€",5,1
2869,Perfumes Mujer,Armand Basi,Uniform Build Your Self,Eau de toilette,"65,00€",44.692307692307686,"35,95€",5,1
