,categoria,marca,nombre,tipo,precio_sin_desc,descuento,precio_con_desc,valoracion,num_valoraciones
118,Perfumes de hombre,Just Jack,Tobacco Leaf,Eau de Parfum unisex,"27,49€",-15 %,"11,50",4.7,22
119,Perfumes de hombre,Lalique,Encre Noire A L'Extreme,Eau de Parfum para hombre 100 ml,"123,00€",-15 %,"29,80",4.4,40
120,Perfumes de hombre,Lattafa,Opulent Oud,Eau de Parfum unisex 100 ml,"28,40€",-15 %,"22,90",4.7,10
121,Perfumes de hombre,Rasasi,Fattan Pour Homme,Eau de Parfum para hombre 50 ml,"28,40€",-15 %,"14,50",4.4,29
122,Perfumes de hombre,Lattafa,Malik Al Tayoor Concentrated,Eau de Parfum unisex 100 ml,"26,50€",-15 %,"14,90",4.2,4
123,Perfumes de hombre,Afnan,Supremacy Not Only Intense,extracto de perfume para hombre 100 ml,Es el precio con desc,-15 %,"49,90",Sin valoracion,Sin valoraciones
124,Perfumes de hombre,Lattafa,Pride Eternal Oud,Eau de Parfum unisex 100 ml,Es el precio con desc,-15 %,"56,00",Sin valoracion,Sin valoraciones
125,Perfumes de hombre,Lattafa,Badee Al Oud Oud For Glory,Eau de Parfum unisex 100 ml,"27,70€",Sin descuento,"26,00",4.4,12
126,Perfumes de hombre,Bentley,For Men Intense,Eau de Parfum para hombre 100 ml,"89,00€",-15 %,"29,50",4.5,123
127,Perfumes de hombre,Lattafa,Fakhar Lattafa Men,Eau de Parfum para hombre 100 ml,"36,70€",-15 %,"18,30",4.2,9
128,Perfumes de hombre,Lattafa,Ameer Al Oudh Intense Oud,Eau de Parfum unisex 100 ml,"33,70€",-15 %,"20,80",4.3,25
129,Perfumes de hombre,Versace,Eros Flame,Eau de Parfum para hombre,"53,00€",Sin descuento,"49,80",4.5,6
130,Perfumes de hombre,Lattafa,Asad,Eau de Parfum para hombre 100 ml,"60,10€",-15 %,"25,50",4.6,19
131,Perfumes de hombre,Lattafa,Qaed Al Fursan,Eau de Parfum unisex 90 ml,"28,00€",-15 %,"18,20",4.4,18
132,Perfumes de hombre,Carolina Herrera,212 VIP Black,Eau de Parfum para hombre,Es el precio con desc,Sin descuento,"48,00",Sin valoracion,Sin valoraciones
133,Perfumes de hombre,Lattafa,Badee Al Oud Ametyst,Eau de Parfum para mujer 100 ml,"49,50€",-15 %,"32,00",4.2,23
134,Perfumes de hombre,Al Haramain,Détour noir,Eau de Parfum para hombre 100 ml,"59,30€",-15 %,"31,70",4.4,16
135,Perfumes de hombre,Afnan,Supremacy In Oud,Eau de Parfum unisex 100 ml,"51,20€",-15 %,"46,10",4.5,2
136,Perfumes de hombre,Afnan,Supremacy Silver,Eau de Parfum para hombre 100 ml,Es el precio con desc,-15 %,"37,20",Sin valoracion,Sin valoraciones
137,Perfumes de hombre,Lattafa,Sheikh Al Shuyukh Luxe Edition,Eau de Parfum unisex 100 ml,"27,30€",-15 %,"18,20",4.6,27
138,Perfumes de hombre,Rasasi,Daarej Pour Homme,Eau de Parfum para hombre 100 ml,"34,80€",-15 %,"17,80",4.3,53
139,Perfumes de hombre,Lattafa,Opulent Red,Eau de Parfum unisex 100 ml,"32,80€",-15 %,"18,10",4.7,29
140,Perfumes de hombre,Afnan,Turathi Blue Homme,Eau de Parfum para hombre 90 ml,"37,20€",-15 %,"34,90",4.6,44
141,Perfumes de hombre,Al Haramain,Amber Oud Gold Edition,Eau de Parfum unisex 60 ml,"104,22€",-15 %,"54,50",4.9,17
142,Perfumes de hombre,Rasasi,Shuhrah Pour Homme,Eau de Parfum para hombre 90 ml,"47,80€",-15 %,"24,70",4.3,129
143,Perfumes de hombre,Lattafa,Pride Ishq Al Shuyukh Gold,Eau de Parfum unisex 100 ml,Es el precio con desc,-15 %,"56,00",Sin valoracion,Sin valoraciones
144,Perfumes de hombre,Afnan,9 PM,Eau de Parfum para hombre 100 ml,Es el precio con desc,-15 %,"41,10",Sin valoracion,Sin valoraciones
145,Perfumes de hombre,Al Haramain,Amber Oud Tobacco Edition,Eau de Parfum unisex 60 ml,"96,03€",-15 %,"54,30",4.6,28
146,Perfumes de hombre,Versace,Pour Homme Oud Noir,Eau de Parfum para hombre 100 ml,Es el precio con desc,-15 %,"110,00",Sin valoracion,Sin valoraciones
147,Perfumes de hombre,Afnan,Supremacy Not Only Intense,extracto de perfume para hombre 100 ml,Es el precio con desc,-15 %,"49,90",Sin valoracion,Sin valoraciones
148,Perfumes de hombre,Lattafa,Pride Eternal Oud,Eau de Parfum unisex 100 ml,Es el precio con desc,-15 %,"56,00",Sin valoracion,Sin valoraciones
149,Perfumes de hombre,Lattafa,Badee Al Oud Oud For Glory,Eau de Parfum unisex 100 ml,"27,70€",Sin descuento,"26,00",4.4,12
150,Perfumes de hombre,Bentley,For Men Intense,Eau de Parfum para hombre 100 ml,"89,00€",-15 %,"29,50",4.5,123
151,Perfumes de hombre,Lattafa,Fakhar Lattafa Men,Eau de Parfum para hombre 100 ml,"36,70€",-15 %,"18,30",4.2,9
152,Perfumes de hombre,Lattafa,Ameer Al Oudh Intense Oud,Eau de Parfum unisex 100 ml,"33,70€",-15 %,"20,80",4.3,25
153,Perfumes de hombre,Versace,Eros Flame,Eau de Parfum para hombre,"53,00€",Sin descuento,"49,80",4.5,6
154,Perfumes de hombre,Lattafa,Asad,Eau de Parfum para hombre 100 ml,"60,10€",-15 %,"25,50",4.6,19
155,Perfumes de hombre,Lattafa,Qaed Al Fursan,Eau de Parfum unisex 90 ml,"28,00€",-15 %,"18,20",4.4,18
156,Perfumes de hombre,Carolina Herrera,212 VIP Black,Eau de Parfum para hombre,Es el precio con desc,Sin descuento,"48,00",Sin valoracion,Sin valoraciones
157,Perfumes de hombre,Lattafa,Badee Al Oud Ametyst,Eau de Parfum para mujer 100 ml,"49,50€",-15 %,"32,00",4.2,23
158,Perfumes de hombre,Al Haramain,Détour noir,Eau de Parfum para hombre 100 ml,"59,30€",-15 %,"31,70",4.4,16
159,Perfumes de hombre,Afnan,Supremacy In Oud,Eau de Parfum unisex 100 ml,"51,20€",-15 %,"46,10",4.5,2
160,Perfumes de hombre,Afnan,Supremacy Silver,Eau de Parfum para hombre 100 ml,Es el precio con desc,-15 %,"37,20",Sin valoracion,Sin valoraciones
161,Perfumes de hombre,Lattafa,Sheikh Al Shuyukh Luxe Edition,Eau de Parfum unisex 100 ml,"27,30€",-15 %,"18,20",4.6,27
162,Perfumes de hombre,Rasasi,Daarej Pour Homme,Eau de Parfum para hombre 100 ml,"34,80€",-15 %,"17,80",4.3,53
163,Perfumes de hombre,Lattafa,Opulent Red,Eau de Parfum unisex 100 ml,"32,80€",-15 %,"18,10",4.7,29
164,Perfumes de hombre,Afnan,Turathi Blue Homme,Eau de Parfum para hombre 90 ml,"37,20€",-15 %,"34,90",4.6,44
165,Perfumes de hombre,Al Haramain,Amber Oud Gold Edition,Eau de Parfum unisex 60 ml,"104,22€",-15 %,"54,50",4.9,17
166,Perfumes de hombre,Rasasi,Shuhrah Pour Homme,Eau de Parfum para hombre 90 ml,"47,80€",-15 %,"24,70",4.3,129
167,Perfumes de hombre,Lattafa,Pride Ishq Al Shuyukh Gold,Eau de Parfum unisex 100 ml,Es el precio con desc,-15 %,"56,00",Sin valoracion,Sin valoraciones
168,Perfumes de hombre,Afnan,9 PM,Eau de Parfum para hombre 100 ml,Es el precio con desc,-15 %,"41,10",Sin valoracion,Sin valoraciones
169,Perfumes de hombre,Al Haramain,Amber Oud Tobacco Edition,Eau de Parfum unisex 60 ml,"96,03€",-15 %,"54,30",4.6,28
170,Perfumes de hombre,Versace,Pour Homme Oud Noir,Eau de Parfum para hombre 100 ml,Es el precio con desc,-15 %,"110,00",Sin valoracion,Sin valoraciones
171,Perfumes de hombre,Jeanne Arthes,J.S. Magnetic Power Night,Eau de Toilette para hombre 100 ml,"13,00€",-15 %,"7,10",4,3
172,Perfumes de hombre,Afnan,Dehn Al Oudh Abiyad,aceite perfumado unisex 20 ml,Es el precio con desc,-15 %,"12,90",Sin valoracion,Sin valoraciones
173,Perfumes de hombre,Hugo Boss,BOSS In Motion,Eau de Toilette para hombre 100 ml,Es el precio con desc,-15 %,"31,60",Sin valoracion,Sin valoraciones
174,Perfumes de hombre,Armaf,Eternia Man,Eau de Parfum para hombre 80 ml,Es el precio con desc,-15 %,"17,90",Sin valoracion,Sin valoraciones
175,Perfumes de hombre,Jean Paul Gaultier,Scandal Le Parfum pour Homme,Eau de Parfum para hombre,Es el precio con desc,Sin descuento,"55,00",Sin valoracion,Sin valoraciones
176,Perfumes de hombre,Lattafa,Sheikh Al Shuyukh Black,Eau de Parfum unisex 50 ml,"20,30€",-15 %,"13,50",5,3
177,Perfumes de hombre,Jeanne en Provence,Lin Blanc,Eau de Toilette para hombre 100 ml,"16,50€",-15 %,"13,20",1,1
178,Perfumes de hombre,Calvin Klein,Obsession for Men,Eau de Toilette para hombre,"54,50€",-15 %,"24,30",4.8,10
179,Perfumes de hombre,Lacoste,Essential,Eau de Toilette para hombre,"93,50€",-15 %,"30,80",4.2,4
180,Perfumes de hombre,Bentley,For Men Azure,Eau de Toilette para hombre 100 ml,"82,00€",-15 %,"31,00",4,11
181,Perfumes de hombre,Ted Lapidus,Black Soul Imperial,Eau de Toilette para hombre 100 ml,"28,10€",-15 %,"20,10",4.6,13
182,Perfumes de hombre,Rasasi,Sotoor Taa’,Eau de Parfum unisex 100 ml,"71,90€",-15 %,"32,30",5,2
183,Perfumes de hombre,Armaf,Club de Nuit Man,Eau de Toilette para hombre 105 ml,"29,90€",Sin descuento,"28,10",4.8,8
184,Perfumes de hombre,Hugo Boss,BOSS Bottled Infinite,Eau de Parfum para hombre,"116,00€",-15 %,"46,30",4.8,4
185,Perfumes de hombre,Jeanne Arthes,Sexy Boy Irreversible,Eau de Toilette para hombre 100 ml,"9,90€",-15 %,"5,20",3.7,3
186,Perfumes de hombre,Al Haramain,Khulasat Al Oudh,Eau de Parfum para hombre 100 ml,Es el precio con desc,-15 %,"18,30",Sin valoracion,Sin valoraciones
187,Perfumes de hombre,Lattafa,Khashabi,Eau de Parfum unisex 100 ml,"19,20€",Sin descuento,"17,30",5,1
188,Perfumes de hombre,Rasasi,Oudh Al Misk,Eau de Parfum unisex 100 ml,"21,80€",-15 %,"14,20",4.1,19
189,Perfumes de hombre,Rasasi,La Yuqawam Tobacco Blaze,Eau de Parfum para hombre 75 ml,"154,10€",-15 %,"72,60",4.5,2
190,Perfumes de hombre,Just Jack,Neroli,Eau de Parfum para hombre,"28,00€",-15 %,"13,00",4.3,15
191,Perfumes de hombre,Paul Smith,Extreme Man,Eau de Toilette para hombre 100 ml,"42,50€",-15 %,"27,90",4.8,8
192,Perfumes de hombre,Rasasi,Faqat Lil Rijal,Eau de Parfum para hombre 50 ml,"51,20€",-15 %,"25,80",4.4,5
193,Perfumes de hombre,Lalique,Pour Homme Equus,Eau de Parfum para hombre 75 ml,"88,00€",-15 %,"25,70",4.3,3
194,Perfumes de hombre,Al Haramain,Excellent,Eau de Toilette para hombre 100 ml,"26,00€",-15 %,"10,90",3.7,3
