,categoria,marca,nombre,tipo,precio_sin_desc,descuento,precio_con_desc,valoracion,num_valoraciones
55,Perfumes de mujer,Diptyque,Do Son,Eau de Parfum para mujer 75 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
56,Perfumes de mujer,Diptyque,Eau des Sens,Eau de Toilette unisex 100 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
57,Perfumes de mujer,Diptyque,Eau Rose,Eau de Toilette para mujer 100 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
58,Perfumes de mujer,Diptyque,Eau Duelle,Eau de Toilette unisex,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
59,Perfumes de mujer,The Different Company,Une Nuit Magnetique,Eau de Parfum unisex 50 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
60,Perfumes de mujer,Avon,Far Away Infinity,Eau de Parfum para mujer 50 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
61,Perfumes de mujer,Clive Christian,C for Women,Eau de Parfum con efecto energizante para mujer 50 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
62,Perfumes de mujer,Playboy,Play it Wild,Eau de Toilette para mujer 40 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
63,Perfumes de mujer,Etro,Etra,Eau de Toilette unisex 50 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
64,Perfumes de mujer,Victoria's Secret,Amber Romance,spray corporal para mujer 250 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
65,Perfumes de mujer,Etro,Rajasthan,Eau de Parfum unisex 100 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
66,Perfumes de mujer,Etro,Via Verri,Eau de Toilette unisex 50 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
67,Perfumes de mujer,Victoria's Secret,Vanilla Lace,spray corporal para mujer 250 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
68,Perfumes de mujer,Etienne Aigner,Private Number,Eau de Toilette para mujer 100 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
69,Perfumes de mujer,Ajmal,Solace,Eau de Parfum para mujer 100 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
70,Perfumes de mujer,Etat Libre d’Orange,Fils de Dieu,Eau de Parfum para mujer 50 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
71,Perfumes de mujer,Victoria's Secret,Coconut Passion,spray corporal para mujer,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
72,Perfumes de mujer,V Canto,Cor Gentile,extracto de perfume unisex 100 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
73,Perfumes de mujer,Victoria's Secret,Passion Struck,spray corporal para mujer 250 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
74,Perfumes de mujer,Victoria's Secret,Mango Temptation,spray corporal para mujer 250 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
75,Perfumes de mujer,Molinard,Tubereuse Vertigineuse,Eau de Parfum para mujer 75 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
76,Perfumes de mujer,M. Micallef,Ananda Dolce,Eau de Parfum para mujer,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
77,Perfumes de mujer,The Different Company,Adjatay,Eau de Parfum unisex 100 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
78,Perfumes de mujer,Floris,Limes,Eau de Toilette unisex 100 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
79,Perfumes de mujer,Desigual,You,Eau de Toilette para mujer 15 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
80,Perfumes de mujer,The Different Company,Pure eVe,Eau de Parfum recargable para mujer,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
81,Perfumes de mujer,Comptoir Sud Pacifique,Bois Royal,Eau de Parfum unisex 100 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
82,Perfumes de mujer,The Different Company,Tokyo Bloom,Eau de Toilette recargable unisex 100 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
83,Perfumes de mujer,Eisenberg,Eau Fraîche,Eau de Parfum para mujer,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
84,Perfumes de mujer,Swiss Arabian,Nouf,Eau de Parfum para mujer 50 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
85,Perfumes de mujer,Xerjoff,Join the Club 40 Knots,Eau de Parfum unisex 50 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
86,Perfumes de mujer,Xerjoff,XJ 1861 Renaissance,Eau de Parfum unisex 100 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
87,Perfumes de mujer,Jovan,Musk,spray corporal para mujer 75 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
88,Perfumes de mujer,Sospiro,Opera,Eau de Parfum unisex 100 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
89,Perfumes de mujer,Roccobarocco,Tre,Eau de Parfum para mujer 100 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
90,Perfumes de mujer,Houbigant,Iris des Champs,Eau de Parfum para mujer 100 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
91,Perfumes de mujer,Narciso Rodriguez,Rose Musc,Eau de Parfum para mujer 100 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
92,Perfumes de mujer,Franck Olivier,In Pink,Eau de Parfum para mujer 75 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
93,Perfumes de mujer,Avon,Pure,Eau de Toilette para mujer 50 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
94,Perfumes de mujer,La Sultane de Saba,Délices,Eau de Parfum unisex 100 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
95,Perfumes de mujer,Etat Libre d’Orange,The Afternoon of a Faun,Eau de Parfum unisex 100 ml,Es el precio con desc,Sin descuento,Sin precio,Sin valoracion,Sin valoraciones
96,Perfumes de mujer,Elie Saab,Girl of Now Shine,Eau de Parfum para mujer,Es el precio con desc,Sin descuento,"41,00",Sin valoracion,Sin valoraciones
97,Perfumes de mujer,Burberry,Burberry for Women,Eau de Parfum para mujer,"119,00€",-15 %,"33,70",4.5,32
98,Perfumes de mujer,Burberry,London for Women,Eau de Parfum para mujer,"119,00€",-15 %,"21,50",4.5,36
99,Perfumes de mujer,Lattafa,Badee Al Oud Oud For Glory,Eau de Parfum unisex 100 ml,"27,70€",Sin descuento,"26,00",4.4,12
100,Perfumes de mujer,Burberry,Weekend for Women,Eau de Parfum para mujer,"119,00€",-15 %,"22,00",4.3,15
101,Perfumes de mujer,Carolina Herrera,Good Girl Légère,Eau de Parfum para mujer,"115,80€",-15 %,"41,70",4.6,7
102,Perfumes de mujer,Lattafa,Ameer Al Oudh Intense Oud,Eau de Parfum unisex 100 ml,"33,70€",-15 %,"21,40",4.3,25
103,Perfumes de mujer,Burberry,Brit for Her,Eau de Parfum para mujer,"128,00€",-15 %,"33,00",4.6,17
104,Perfumes de mujer,Carolina Herrera,Good Girl,Eau de Parfum para mujer,Es el precio con desc,Sin descuento,"18,30",Sin valoracion,Sin valoraciones
105,Perfumes de mujer,Afnan,Supremacy In Oud,Eau de Parfum unisex 100 ml,"51,20€",-15 %,"46,10",4.3,3
106,Perfumes de mujer,Burberry,Touch for Women,Eau de Parfum para mujer 100 ml,"119,00€",-15 %,"30,90",4.5,6
107,Perfumes de mujer,Lattafa,Qaed Al Fursan,Eau de Parfum unisex 90 ml,"28,00€",-15 %,"18,80",4.4,18
108,Perfumes de mujer,Burberry,Her Elixir de Parfum,Eau de Parfum (intense) para mujer,Es el precio con desc,Sin descuento,"56,50",Sin valoracion,Sin valoraciones
109,Perfumes de mujer,Lattafa,Badee Al Oud Ametyst,Eau de Parfum para mujer 100 ml,"49,50€",-15 %,"32,00",4.2,23
110,Perfumes de mujer,Al Haramain,Amber Oud Gold Edition,Eau de Parfum unisex 60 ml,"104,22€",-15 %,"56,10",4.9,17
111,Perfumes de mujer,Carolina Herrera,Very Good Girl Glam,Eau de Parfum para mujer,Es el precio con desc,Sin descuento,"20,80",Sin valoracion,Sin valoraciones
112,Perfumes de mujer,Lattafa,Opulent Red,Eau de Parfum unisex 100 ml,"32,80€",-15 %,"18,60",4.7,29
113,Perfumes de mujer,Burberry,My Burberry Black,Eau de Parfum para mujer,"149,00€",-15 %,"52,40",4.7,7
114,Perfumes de mujer,Montblanc,Signature,Eau de Parfum para mujer,"95,50€",-15 %,"31,00",4.5,11
115,Perfumes de mujer,Lattafa,Sheikh Al Shuyukh Luxe Edition,Eau de Parfum unisex 100 ml,"27,30€",-15 %,"18,80",4.6,27
116,Perfumes de mujer,Mugler,Alien,Eau de Parfum recargable para mujer,"115,00€",-15 %,"24,50",4.8,8
117,Perfumes de mujer,Armaf,Club de Nuit Women,Eau de Parfum para mujer,"60,40€",-15 %,"31,30",4.4,7
118,Perfumes de mujer,Lattafa,Pride Ishq Al Shuyukh Gold,Eau de Parfum unisex 100 ml,Es el precio con desc,-15 %,"56,00",Sin valoracion,Sin valoraciones
119,Perfumes de mujer,Jeanne Arthes,Boum Vanille Sa Pomme d'Amour,Eau de Parfum para mujer 100 ml,"9,90€",-15 %,"6,60",4.1,46
120,Perfumes de mujer,Elie Saab,Girl of Now Shine,Eau de Parfum para mujer,Es el precio con desc,Sin descuento,"41,00",Sin valoracion,Sin valoraciones
121,Perfumes de mujer,Burberry,Burberry for Women,Eau de Parfum para mujer,"119,00€",-15 %,"33,70",4.5,32
122,Perfumes de mujer,Burberry,London for Women,Eau de Parfum para mujer,"119,00€",-15 %,"21,50",4.5,36
123,Perfumes de mujer,Lattafa,Badee Al Oud Oud For Glory,Eau de Parfum unisex 100 ml,"27,70€",Sin descuento,"26,00",4.4,12
124,Perfumes de mujer,Burberry,Weekend for Women,Eau de Parfum para mujer,"119,00€",-15 %,"22,00",4.3,15
125,Perfumes de mujer,Carolina Herrera,Good Girl Légère,Eau de Parfum para mujer,"115,80€",-15 %,"41,70",4.6,7
126,Perfumes de mujer,Lattafa,Ameer Al Oudh Intense Oud,Eau de Parfum unisex 100 ml,"33,70€",-15 %,"21,40",4.3,25
127,Perfumes de mujer,Burberry,Brit for Her,Eau de Parfum para mujer,"128,00€",-15 %,"33,00",4.6,17
128,Perfumes de mujer,Carolina Herrera,Good Girl,Eau de Parfum para mujer,Es el precio con desc,Sin descuento,"18,30",Sin valoracion,Sin valoraciones
129,Perfumes de mujer,Afnan,Supremacy In Oud,Eau de Parfum unisex 100 ml,"51,20€",-15 %,"46,10",4.3,3
130,Perfumes de mujer,Burberry,Touch for Women,Eau de Parfum para mujer 100 ml,"119,00€",-15 %,"30,90",4.5,6
131,Perfumes de mujer,Lattafa,Qaed Al Fursan,Eau de Parfum unisex 90 ml,"28,00€",-15 %,"18,80",4.4,18
132,Perfumes de mujer,Burberry,Her Elixir de Parfum,Eau de Parfum (intense) para mujer,Es el precio con desc,Sin descuento,"56,50",Sin valoracion,Sin valoraciones
133,Perfumes de mujer,Lattafa,Badee Al Oud Ametyst,Eau de Parfum para mujer 100 ml,"49,50€",-15 %,"32,00",4.2,23
134,Perfumes de mujer,Al Haramain,Amber Oud Gold Edition,Eau de Parfum unisex 60 ml,"104,22€",-15 %,"56,10",4.9,17
135,Perfumes de mujer,Carolina Herrera,Very Good Girl Glam,Eau de Parfum para mujer,Es el precio con desc,Sin descuento,"20,80",Sin valoracion,Sin valoraciones
136,Perfumes de mujer,Lattafa,Opulent Red,Eau de Parfum unisex 100 ml,"32,80€",-15 %,"18,60",4.7,29
137,Perfumes de mujer,Burberry,My Burberry Black,Eau de Parfum para mujer,"149,00€",-15 %,"52,40",4.7,7
138,Perfumes de mujer,Montblanc,Signature,Eau de Parfum para mujer,"95,50€",-15 %,"31,00",4.5,11
139,Perfumes de mujer,Lattafa,Sheikh Al Shuyukh Luxe Edition,Eau de Parfum unisex 100 ml,"27,30€",-15 %,"18,80",4.6,27
140,Perfumes de mujer,Mugler,Alien,Eau de Parfum recargable para mujer,"115,00€",-15 %,"24,50",4.8,8
141,Perfumes de mujer,Armaf,Club de Nuit Women,Eau de Parfum para mujer,"60,40€",-15 %,"31,30",4.4,7
142,Perfumes de mujer,Lattafa,Pride Ishq Al Shuyukh Gold,Eau de Parfum unisex 100 ml,Es el precio con desc,-15 %,"56,00",Sin valoracion,Sin valoraciones
143,Perfumes de mujer,Jeanne Arthes,Boum Vanille Sa Pomme d'Amour,Eau de Parfum para mujer 100 ml,"9,90€",-15 %,"6,60",4.1,46
144,Perfumes de mujer,Elie Saab,Girl of Now Shine,Eau de Parfum para mujer,Es el precio con desc,Sin descuento,"41,00",Sin valoracion,Sin valoraciones
145,Perfumes de mujer,Lattafa,Badee Al Oud Oud For Glory,Eau de Parfum unisex 100 ml,"27,70€",Sin descuento,"26,00",4.4,12
146,Perfumes de mujer,Lattafa,Ameer Al Oudh Intense Oud,Eau de Parfum unisex 100 ml,"33,70€",-15 %,"21,40",4.3,25
147,Perfumes de mujer,Lattafa,Qaed Al Fursan,Eau de Parfum unisex 90 ml,"28,00€",-15 %,"18,80",4.4,18
148,Perfumes de mujer,Burberry,Burberry for Women,Eau de Parfum para mujer,"119,00€",-15 %,"33,70",4.5,32
149,Perfumes de mujer,Lattafa,Badee Al Oud Ametyst,Eau de Parfum para mujer 100 ml,"49,50€",-15 %,"32,00",4.2,23
150,Perfumes de mujer,Montblanc,Signature,Eau de Parfum para mujer,"95,50€",-15 %,"31,00",4.5,11
151,Perfumes de mujer,Al Haramain,Amber Oud Gold Edition,Eau de Parfum unisex 60 ml,"104,22€",-15 %,"56,10",4.9,17
152,Perfumes de mujer,Mugler,Alien,Eau de Parfum recargable para mujer,"115,00€",-15 %,"24,50",4.8,8
153,Perfumes de mujer,Lattafa,Opulent Red,Eau de Parfum unisex 100 ml,"32,80€",-15 %,"18,60",4.7,29
154,Perfumes de mujer,Armaf,Club de Nuit Women,Eau de Parfum para mujer,"60,40€",-15 %,"31,30",4.4,7
155,Perfumes de mujer,Jeanne Arthes,Boum Vanille Sa Pomme d'Amour,Eau de Parfum para mujer 100 ml,"9,90€",-15 %,"6,60",4.1,46
156,Perfumes de mujer,Lattafa,Sheikh Al Shuyukh Luxe Edition,Eau de Parfum unisex 100 ml,"27,30€",-15 %,"18,80",4.6,27
157,Perfumes de mujer,Avon,Far Away,Eau de Parfum para mujer,"17,85€",-15 %,"12,20",4.4,78
158,Perfumes de mujer,Lattafa,Pride Ishq Al Shuyukh Gold,Eau de Parfum unisex 100 ml,Es el precio con desc,-15 %,"56,00",Sin valoracion,Sin valoraciones
159,Perfumes de mujer,Avon,Today Tomorrow Always Today,Eau de Parfum para mujer,"19,26€",-15 %,"6,20",4.5,37
160,Perfumes de mujer,Elie Saab,Girl of Now Forever,Eau de Parfum para mujer,Es el precio con desc,Sin descuento,"21,50",Sin valoracion,Sin valoraciones
161,Perfumes de mujer,Just Jack,Tobacco Leaf,Eau de Parfum unisex,"27,49€",-15 %,"11,50",4.7,22
162,Perfumes de mujer,Lattafa,Opulent Oud,Eau de Parfum unisex 100 ml,"28,40€",-15 %,"23,60",4.7,10
163,Perfumes de mujer,Lalique,Perles de Lalique,Eau de Parfum para mujer,"26,60€",Sin descuento,"25,00",4.4,59
164,Perfumes de mujer,Avon,Rare Pearls,Eau de Parfum para mujer 50 ml,"23,43€",-15 %,"10,90",4.6,39
165,Perfumes de mujer,Lattafa,Maahir Black Edition,Eau de Parfum unisex 100 ml,"46,20€",-15 %,"27,50",4,4
166,Perfumes de mujer,Jeanne Arthes,Boum Do Brasil,Eau de Parfum para mujer 100 ml,"9,90€",-15 %,"6,20",4.8,5
167,Perfumes de mujer,Lattafa,Malik Al Tayoor Concentrated,Eau de Parfum unisex 100 ml,"26,50€",-15 %,"14,90",4.2,4
168,Perfumes de mujer,Elie Saab,Girl of Now Shine,Eau de Parfum para mujer,Es el precio con desc,Sin descuento,"41,00",Sin valoracion,Sin valoraciones
169,Perfumes de mujer,Lattafa,Badee Al Oud Oud For Glory,Eau de Parfum unisex 100 ml,"27,70€",Sin descuento,"26,00",4.4,12
170,Perfumes de mujer,Lattafa,Ameer Al Oudh Intense Oud,Eau de Parfum unisex 100 ml,"33,70€",-15 %,"21,40",4.3,25
171,Perfumes de mujer,Lattafa,Qaed Al Fursan,Eau de Parfum unisex 90 ml,"28,00€",-15 %,"18,80",4.4,18
172,Perfumes de mujer,Burberry,Burberry for Women,Eau de Parfum para mujer,"119,00€",-15 %,"33,70",4.5,32
173,Perfumes de mujer,Lattafa,Badee Al Oud Ametyst,Eau de Parfum para mujer 100 ml,"49,50€",-15 %,"32,00",4.2,23
174,Perfumes de mujer,Montblanc,Signature,Eau de Parfum para mujer,"95,50€",-15 %,"31,00",4.5,11
175,Perfumes de mujer,Al Haramain,Amber Oud Gold Edition,Eau de Parfum unisex 60 ml,"104,22€",-15 %,"56,10",4.9,17
176,Perfumes de mujer,Mugler,Alien,Eau de Parfum recargable para mujer,"115,00€",-15 %,"24,50",4.8,8
177,Perfumes de mujer,Lattafa,Opulent Red,Eau de Parfum unisex 100 ml,"32,80€",-15 %,"18,60",4.7,29
178,Perfumes de mujer,Armaf,Club de Nuit Women,Eau de Parfum para mujer,"60,40€",-15 %,"31,30",4.4,7
179,Perfumes de mujer,Jeanne Arthes,Boum Vanille Sa Pomme d'Amour,Eau de Parfum para mujer 100 ml,"9,90€",-15 %,"6,60",4.1,46
180,Perfumes de mujer,Lattafa,Sheikh Al Shuyukh Luxe Edition,Eau de Parfum unisex 100 ml,"27,30€",-15 %,"18,80",4.6,27
181,Perfumes de mujer,Avon,Far Away,Eau de Parfum para mujer,"17,85€",-15 %,"12,20",4.4,78
182,Perfumes de mujer,Lattafa,Pride Ishq Al Shuyukh Gold,Eau de Parfum unisex 100 ml,Es el precio con desc,-15 %,"56,00",Sin valoracion,Sin valoraciones
183,Perfumes de mujer,Avon,Today Tomorrow Always Today,Eau de Parfum para mujer,"19,26€",-15 %,"6,20",4.5,37
184,Perfumes de mujer,Elie Saab,Girl of Now Forever,Eau de Parfum para mujer,Es el precio con desc,Sin descuento,"21,50",Sin valoracion,Sin valoraciones
185,Perfumes de mujer,Just Jack,Tobacco Leaf,Eau de Parfum unisex,"27,49€",-15 %,"11,50",4.7,22
186,Perfumes de mujer,Lattafa,Opulent Oud,Eau de Parfum unisex 100 ml,"28,40€",-15 %,"23,60",4.7,10
187,Perfumes de mujer,Lalique,Perles de Lalique,Eau de Parfum para mujer,"26,60€",Sin descuento,"25,00",4.4,59
188,Perfumes de mujer,Avon,Rare Pearls,Eau de Parfum para mujer 50 ml,"23,43€",-15 %,"10,90",4.6,39
189,Perfumes de mujer,Lattafa,Maahir Black Edition,Eau de Parfum unisex 100 ml,"46,20€",-15 %,"27,50",4,4
190,Perfumes de mujer,Jeanne Arthes,Boum Do Brasil,Eau de Parfum para mujer 100 ml,"9,90€",-15 %,"6,20",4.8,5
191,Perfumes de mujer,Lattafa,Malik Al Tayoor Concentrated,Eau de Parfum unisex 100 ml,"26,50€",-15 %,"14,90",4.2,4
