tienda,categoria,marca,nombre,tipo,precio_sin_desc,descuento,precio_con_desc,valoracion,num_valoraciones
paco,mujer,nina ricci,"nina nature ""edición limitada""",eau de toilette,80.5,53.0,37.84,5,2
paco,mujer,prada,infusion rose,eau de parfum,150.0,47.0,79.5,5,3
paco,mujer,prada,la femme,eau de parfum,165.0,45.0,90.75,5,3
paco,mujer,guerlain,mon guerlain sparkling bouquet,eau de parfum,86.3,40.0,51.78,0,0
paco,mujer,hermès,voyage d'hermès,eau de parfum,149.0,34.0,98.34,4,6
paco,mujer,chloé,chloé naturelle edp,eau de parfum,76.0,41.0,44.84,0,0
paco,mujer,pepe jeans,celebrate for her,eau de parfum,91.0,67.0,30.03,0,0
paco,mujer,yves saint laurent,elle,eau de parfum,120.0,46.0,64.8,5,1
paco,mujer,guerlain,shalimar,eau de toilette,136.45,35.0,88.69,5,2
paco,mujer,guerlain,champs-elysées edt,eau de toilette,126.45,35.0,82.19,5,1
paco,mujer,jean paul gaultier,scandal a paris,eau de toilette,52.5,32.0,35.7,5,3
paco,mujer,tom ford,neroli portofino acqua,eau de toilette,118.8,0.0,118.8,0,0
paco,mujer,lacoste,l.12.12 rose edp,eau de parfum,99.8,40.0,59.88,5,1
paco,mujer,hugo boss,boss the scent private accord for her,eau de parfum,84.0,41.0,49.56,5,2
paco,mujer,cacharel,yes i am delicious,eau de parfum,60.0,53.0,28.2,0,0
paco,mujer,clarins,eau ressourcante,eau de toilette,58.0,48.0,30.16,0,0
paco,mujer,yves saint laurent,black opium illicit green,eau de parfum,79.0,46.0,42.66,4,1
paco,mujer,guerlain,l'instant edp,eau de parfum,146.5,39.0,89.36,4,1
paco,mujer,desigual,fresh bloom,eau de toilette,44.0,32.0,29.92,5,3
paco,mujer,alyssa ashley,essence de patchouli edp,eau de parfum,56.65,47.0,30.02,1,1
paco,mujer,halloween,halloween estuche,eau de toilette,68.0,49.0,34.68,5,2
paco,mujer,rochas,tocade,eau de toilette,108.0,70.0,32.4,5,27
paco,mujer,tous,more more pink,eau de toilette,63.0,48.0,32.76,0,0
paco,mujer,chloé,chloé lumineuse,eau de parfum,107.0,35.0,69.55,0,0
paco,mujer,carolina herrera,212 heroes for her,eau de parfum,66.5,32.0,45.22,0,0
paco,mujer,rochas,girl blooming,eau de toilette,59.0,54.0,27.14,3,1
paco,mujer,calvin klein,ck one gold,eau de toilette,56.5,56.0,24.86,4,10
paco,mujer,loewe,aire anthesis,eau de parfum,125.0,35.0,81.25,4,1
paco,mujer,thierry mugler,alien goddess supra florale,eau de parfum,85.0,38.0,52.7,0,0
paco,mujer,carolina herrera,very good girl glam,eau de parfum,81.0,32.0,55.08,3,1
paco,mujer,angel schlesser,les eaux d'un instant luminous violet,eau de toilette,53.0,43.0,30.21,0,0
paco,mujer,rochas,girl,eau de toilette,63.0,59.0,25.83,0,0
paco,mujer,hermès,eau de pamplemousse rose,eau de cologne,118.0,31.0,81.42,0,0
paco,mujer,dkny,be extra delicious,eau de parfum,57.0,47.0,30.21,0,0
paco,mujer,dior,miss dior blooming bouquet,eau de toilette,57.5,0.0,57.5,0,0
paco,mujer,dior,j'adore infinissime,eau de parfum,64.76,0.0,64.76,0,0
paco,mujer,sisley,l'eau rêvée d'aria,eau de toilette,96.0,30.0,67.2,0,0
paco,mujer,sisley,l'eau rêvée d'isa,eau de toilette,96.0,30.0,67.2,0,0
paco,mujer,lancôme,la vie est belle iris absolu,eau de parfum,79.0,24.0,60.04,0,0
paco,mujer,moschino,toy 2 bubble gum,eau de toilette,55.0,40.0,33.0,5,2
paco,mujer,tous,your powers,eau de toilette,74.0,42.0,42.92,4,2
paco,mujer,dior,pure poison,eau de parfum,64.94,0.0,64.94,4,7
paco,mujer,angel schlesser,femme magique,eau de parfum,92.0,57.0,39.56,5,2
paco,mujer,kenzo,flower by kenzo l'absolue,eau de parfum,74.5,46.0,40.23,0,0
paco,mujer,azzaro,wanted girl,eau de parfum,60.0,33.0,40.2,0,0
paco,mujer,carolina herrera,"212 vip rosé i love ny ""edición limitada""",eau de parfum,118.5,47.0,62.8,4,1
paco,mujer,juicy couture,couture la la,eau de parfum,102.5,61.0,39.98,5,1
paco,mujer,juicy couture,i am juicy couture,eau de parfum,110.0,56.0,48.4,5,2
paco,mujer,givenchy,ysatis,eau de toilette,126.5,40.0,75.9,0,0
paco,mujer,dior,miss dior edt,eau de toilette,76.24,0.0,76.24,0,0
paco,mujer,orlane,be 21,eau de parfum,100.0,0.0,100.0,4,13
paco,mujer,angel schlesser,les eaux d'un instant joyful nashi bloom,eau de toilette,53.0,54.0,24.38,0,0
paco,mujer,biotherm,eau pure,eau de toilette,60.0,52.0,28.8,4,8
paco,mujer,viktor & rolf,good fortune,eau de parfum,115.0,45.0,63.25,0,0
paco,mujer,comme des garçons,backpepper,eau de parfum,85.0,10.0,76.5,5,5
paco,mujer,nina ricci,nina rose,eau de toilette,55.5,39.0,33.85,5,1
paco,mujer,loewe,001 woman,eau de parfum,92.0,35.0,59.8,0,0
paco,mujer,prada,infusion d'amande,eau de parfum,150.0,49.0,76.5,0,0
paco,mujer,lancôme,idôle nectar,eau de parfum,115.0,44.0,64.4,0,0
paco,mujer,tom ford,metallique,eau de parfum,95.7,0.0,95.7,0,0
paco,mujer,guerlain,la petite robe noire edp,eau de parfum,86.3,40.0,51.78,5,4
paco,mujer,marc jacobs,perfect intense,eau de parfum,118.0,53.0,55.46,5,1
paco,mujer,pepe jeans,for her,eau de parfum,91.65,67.0,30.24,5,4
paco,mujer,prada,candy sugar pop,eau de parfum,67.0,28.0,48.24,0,0
paco,mujer,tiffany & co.,tiffany eau de parfum intense,eau de parfum,84.0,52.0,40.32,4,4
paco,mujer,alyssa ashley,ambre gris eau parfumeé cologne,eau de parfum,13.15,47.0,6.97,3,4
paco,mujer,bvlgari,rose goldea,eau de parfum,109.0,35.0,70.85,5,1
paco,mujer,furla,auténtica,eau de parfum,50.5,45.0,27.78,0,0
paco,mujer,kenzo,memori collection rêve lotus,eau de parfum,96.0,0.0,96.0,0,0
paco,mujer,comme des garçons,2,eau de parfum,85.0,10.0,76.5,4,8
paco,mujer,moschino,cheap and chic i love love,eau de toilette,98.0,62.0,37.24,4,20
paco,mujer,givenchy,organza,eau de parfum,148.0,43.0,84.36,4,9
paco,mujer,yves saint laurent,paris edt,eau de toilette,87.0,43.0,49.59,4,5
paco,mujer,armani,sì passione intense,eau de parfum,125.0,48.0,65.0,0,0
paco,mujer,shiseido,ever bloom,eau de parfum,71.0,35.0,46.15,0,0
paco,mujer,van cleef & arpels,ambre impérial collection extraordinaire,eau de parfum,164.0,0.0,164.0,5,1
paco,mujer,alyssa ashley,green tea edt,eau de toilette,21.95,59.0,9.0,5,1
paco,mujer,loewe,001 woman edt,eau de toilette,126.0,35.0,81.9,0,0
paco,mujer,thierry mugler,alien flora futura,eau de toilette,79.0,39.0,48.19,4,7
paco,mujer,hollister,canyon escape her,eau de parfum,55.0,58.0,23.1,0,0
paco,mujer,dkny,be delicious orchard street,eau de parfum,57.0,39.0,34.77,0,0
paco,mujer,jean paul gaultier,scandal le parfum,eau de parfum,72.0,33.0,48.24,0,0
paco,mujer,juicy couture,juicy couture,eau de parfum,108.0,44.0,60.48,4,8
paco,mujer,zadig & voltaire,this is her! zadig dream,eau de parfum,120.0,35.0,78.0,0,0
paco,mujer,gucci,bloom intense,eau de parfum,120.0,42.0,69.6,0,0
paco,mujer,issey miyake,a scent,eau de toilette,99.5,35.0,64.68,0,0
paco,mujer,chloé,chloé nomade naturelle,eau de parfum,76.0,47.0,40.28,0,0
paco,mujer,rochas,femme,eau de toilette,115.0,66.0,39.1,4,10
