tienda,categoria,marca,nombre,tipo,precio_sin_desc,descuento,precio_con_desc,valoracion,num_valoraciones
perfumes24h,hombre,carolina herrera,212 vip black i love ny ed. limitada,eau de parfum,115.0,43.52,64.95,4.0,1
perfumes24h,hombre,calvin klein,ck one summer daze,eau de toilette,45.0,44.56,24.95,4.0,1
perfumes24h,hombre,legrain,agua de colonia classic s3 fresh,eau de cologne,6.0,45.17,3.29,4.0,1
perfumes24h,hombre,calvin klein,eternity for men cologne,eau de cologne,79.5,51.01,38.95,4.0,1
perfumes24h,hombre,pacha ibiza,be insane him,eau de toilette,17.74,43.91,9.95,4.0,1
perfumes24h,hombre,givenchy,gentleman boisée,eau de parfum,106.0,48.16,54.95,5.0,1
perfumes24h,hombre,loewe,loewe earth,eau de parfum,81.0,32.16,54.95,5.0,1
perfumes24h,hombre,loewe,set loewe 7 cobalt 100ml + 10ml + loewe 001 woman 10ml,eau de parfum,120.0,25.76,89.09,5.0,1
perfumes24h,hombre,legrain,agua de colonia s3 classic fresh new,eau de cologne,5.0,40.4,2.98,5.0,1
perfumes24h,hombre,ralph lauren,red rush,eau de toilette,84.0,32.2,56.95,5.0,1
perfumes24h,hombre,lolita lempicka,set lempicka homme 100ml + aftershave 75ml + neceser,eau de toilette,78.0,45.4,42.59,5.0,1
perfumes24h,hombre,montale,chypreé fruité,eau de parfum,100.0,30.05,69.95,5.0,1
perfumes24h,hombre,emanuel ungaro,ungaro pour l'homme iii,eau de toilette,76.0,67.17,24.95,5.0,1
perfumes24h,hombre,pacha ibiza,pacha ibiza 24/7 men,eau de toilette,19.69,39.31,11.95,5.0,1
perfumes24h,hombre,tom ford,eau de soleil blanc,eau de toilette,135.0,32.63,90.95,5.0,1
perfumes24h,hombre,jaguar,jaguar imperial for men,eau de toilette,30.93,56.94,13.32,5.0,1
perfumes24h,hombre,puig,set muy mío sport 100ml + deodorant 150ml,eau de toilette,19.0,47.63,9.95,5.0,1
perfumes24h,hombre,armand basi,l'eau pour homme blue tea,eau de toilette,37.75,41.85,21.95,5.0,1
perfumes24h,hombre,paco rabanne,1 million elixir,eau de parfum,86.0,29.13,60.95,5.0,1
perfumes24h,hombre,hermès,un jardin sur le nil 50ml + body lotion 40ml + gel 40ml,eau de toilette,106.96,46.76,56.95,4.7,3
perfumes24h,hombre,hermès,terre d'hermès  eau givrée,eau de parfum,117.0,43.63,65.95,4.7,3
perfumes24h,hombre,armaf,radical brown,eau de parfum,40.0,48.78,20.49,4.7,3
perfumes24h,hombre,victorio & lucchino,aguas intensas masculinas nº9 noche enigmática,eau de toilette,15.0,20.33,11.95,5.0,1
perfumes24h,hombre,lattafa,lattafa ra'ed oud,eau de parfum,32.0,43.91,17.95,5.0,1
perfumes24h,hombre,tous,tous man sport,eau de toilette,47.0,46.91,24.95,4.5,2
perfumes24h,hombre,lalique,lalique pour homme lion,eau de parfum,56.0,34.02,36.95,4.5,2
perfumes24h,hombre,lacoste,lacoste pour homme,eau de toilette,50.0,36.52,31.74,5.0,2
perfumes24h,hombre,alyssa ashley,marijane,eau de parfum,23.0,61.09,8.95,5.0,2
perfumes24h,hombre,dunhill,icon racing,eau de parfum,109.0,58.76,44.95,5.0,2
perfumes24h,hombre,chanel,allure pour homme,eau de toilette,170.0,50.03,84.95,5.0,2
perfumes24h,hombre,viktor & rolf,spicebomb infrared,eau de toilette,90.0,20.72,71.35,5.0,2
perfumes24h,hombre,lattafa,velvet oud,eau de parfum,33.0,30.45,22.95,5.0,2
perfumes24h,hombre,versace,set dylan blue 100ml + 10ml + neceser,eau de toilette,90.0,26.72,65.95,5.0,2
perfumes24h,hombre,dunhill,dunhill pursuit,eau de toilette,60.0,61.75,22.95,5.0,2
perfumes24h,hombre,jean paul gaultier,le beau,eau de toilette,97.0,29.95,67.95,4.7,3
perfumes24h,hombre,montana,montana black edition,eau de toilette,68.0,51.54,32.95,4.7,3
perfumes24h,hombre,cerruti,1881 signature,eau de parfum,32.0,6.41,29.95,4.7,3
perfumes24h,hombre,paco rabanne,set phantom 100ml + deodorant 150ml + 10ml,eau de toilette,102.0,25.54,75.95,4.7,3
perfumes24h,hombre,pertegaz,set gourmand 100ml + 30ml + shower gel 200ml,eau de parfum,22.0,45.68,11.95,4.7,3
perfumes24h,hombre,jean paul gaultier,le male pride edition,eau de toilette,114.5,38.91,69.95,4.7,3
perfumes24h,hombre,baldessarini,nautic spirit,eau de toilette,38.95,43.65,21.95,5.0,1
perfumes24h,hombre,chanel,bleu de chanel,eau de toilette,236.0,50.02,117.95,5.0,1
perfumes24h,hombre,carolina herrera,ch men sport,eau de toilette,65.0,46.23,34.95,5.0,1
perfumes24h,hombre,salvatore ferragamo,f by ferragamo pour homme,eau de toilette,64.0,54.77,28.95,5.0,1
perfumes24h,hombre,guess,guess seductive noir homme,eau de toilette,34.32,33.04,22.98,5.0,1
perfumes24h,hombre,loewe,solo loewe esencial,eau de toilette,112.0,37.54,69.95,5.0,1
perfumes24h,hombre,4711,acqua colonia intense pure brezee of himalaya,eau de cologne,43.0,58.26,17.95,5.0,1
perfumes24h,hombre,jaguar,jaguar for men gold in black,eau de toilette,25.0,50.2,12.45,5.0,1
perfumes24h,hombre,lalique,lalique hommage,eau de toilette,65.0,38.54,39.95,5.0,1
perfumes24h,hombre,hermès,eau d'orange verte,eau de cologne,55.0,0.09,54.95,5.0,1
perfumes24h,hombre,lalique,lalique pour homme,eau de parfum,55.0,47.07,29.11,5.0,1
perfumes24h,hombre,armand basi,night blue,eau de toilette,30.0,16.3,25.11,5.0,1
perfumes24h,hombre,hugo boss,the scent pure accord for him,eau de toilette,75.0,46.73,39.95,5.0,1
perfumes24h,hombre,hermès,set h24 100ml + 12.5ml,eau de toilette,143.67,43.66,80.95,5.0,1
perfumes24h,hombre,reebok,set inspire your mind 100ml + deodorant 150ml,eau de toilette,16.0,38.44,9.85,5.0,1
perfumes24h,hombre,mancera,roses greedy,eau de parfum,150.0,16.7,124.95,5.0,1
perfumes24h,hombre,davidoff,cool water reborn for him,eau de parfum,91.0,54.86,41.08,5.0,1
perfumes24h,hombre,sisley,l'eau rêvée d'alma,eau de toilette,93.0,38.12,57.55,5.0,1
perfumes24h,hombre,acqua di parma,acqua di parma colonia intensa,eau de cologne,118.0,28.01,84.95,5.0,1
perfumes24h,hombre,guy laroche,set drakkar noir 100ml + gel 50ml + deo stick 75ml,eau de toilette,80.0,58.81,32.95,5.0,1
perfumes24h,hombre,el ganso,after game,eau de toilette,46.0,43.59,25.95,5.0,1
perfumes24h,hombre,mancera,mancera wild leather,eau de parfum,160.0,40.66,94.95,5.0,1
perfumes24h,hombre,guerlain,aqua allegoria pamplelune,eau de toilette,145.47,51.91,69.95,5.0,1
perfumes24h,hombre,juliette has a gun,vanilla vibes,eau de parfum,98.0,44.5,54.39,5.0,1
perfumes24h,hombre,lanvin,oxygene homme,eau de toilette,29.0,31.38,19.9,5.0,1
perfumes24h,hombre,brummel,brummel coupe,eau de toilette,9.53,53.1,4.47,5.0,1
perfumes24h,hombre,antonio banderas,set antonio banderas the icon 100ml + desodorante 150ml + after shave 75ml,eau de toilette,30.0,26.83,21.95,5.0,1
perfumes24h,hombre,yves saint laurent,set l'homme 100ml + gel douche intégral 50ml + gel douche intégral 50ml,eau de toilette,150.0,54.03,68.95,5.0,1
perfumes24h,hombre,bvlgari,eau parfumée au thé blanc,parfum,80.0,31.31,54.95,5.0,1
perfumes24h,hombre,bruno banani,made for men,eau de toilette,25.0,62.44,9.39,5.0,1
perfumes24h,hombre,jaguar,jaguar evolution,eau de toilette,26.0,42.5,14.95,5.0,1
perfumes24h,hombre,4711,acqua colonia myrrh & kumquat,eau de cologne,26.5,28.49,18.95,5.0,1
perfumes24h,hombre,thierry mugler,alien man,eau de toilette,72.0,19.51,57.95,5.0,1
perfumes24h,hombre,dsquared2,two wood,eau de toilette,49.0,56.82,21.16,5.0,1
perfumes24h,hombre,hannibal laguna,set hit homme 100ml + 30ml,eau de toilette,18.0,44.72,9.95,5.0,1
perfumes24h,hombre,hermès,voyage d'hermès,eau de toilette,72.0,23.76,54.89,5.0,1
perfumes24h,hombre,coronel tapiocca,set hikurangi 100ml + after shave 75ml,eau de toilette,9.0,39.0,5.49,5.0,1
perfumes24h,hombre,sisley,l'eau rêvée d'hubert,eau de toilette,93.0,38.12,57.55,5.0,1
perfumes24h,hombre,serge lutens,santal majuscule,eau de parfum,136.0,37.54,84.95,5.0,1
perfumes24h,hombre,loewe,agua de loewe miami,eau de toilette,72.0,18.12,58.95,5.0,1
perfumes24h,hombre,baldessarini,baldessarini black,eau de toilette,55.0,45.49,29.98,5.0,1
perfumes24h,hombre,bruno banani,pure man,eau de toilette,22.0,65.27,7.64,5.0,1
perfumes24h,hombre,vince camuto,vince camuto,eau de toilette,55.68,44.74,30.77,5.0,1
perfumes24h,hombre,4711,4711 floral collection rose,eau de cologne,33.0,52.42,15.7,5.0,1
perfumes24h,hombre,givenchy,gentleman intense,eau de toilette,73.0,38.42,44.95,5.0,1
perfumes24h,hombre,abercrombie & fitch,away man,eau de toilette,59.0,57.71,24.95,5.0,1
perfumes24h,hombre,marbert,marbert pure man,eau de toilette,28.0,21.61,21.95,5.0,1
perfumes24h,hombre,hermès,eau de basilic pourpre,eau de cologne,125.0,41.64,72.95,5.0,1
perfumes24h,hombre,mancera,black line,eau de parfum,140.0,35.75,89.95,5.0,1
perfumes24h,hombre,lattafa,blue sapphire,eau de parfum,57.0,40.44,33.95,5.0,1
perfumes24h,hombre,police,set police to be good vibes 75ml + all over body shampoo 100ml,eau de parfum,40.0,42.55,22.98,5.0,1
perfumes24h,hombre,hollister,feelin' good for him,eau de toilette,50.0,54.1,22.95,5.0,1
perfumes24h,hombre,carolina herrera,bad boy dazzling garden,eau de toilette,116.0,36.25,73.95,5.0,1
perfumes24h,hombre,lanvin,eclat d'arpege pour homme,eau de toilette,48.0,58.44,19.95,5.0,1
perfumes24h,hombre,boucheron,jaïpur homme,eau de parfum,80.0,50.06,39.95,4.5,2
perfumes24h,hombre,coach,coach blue,eau de toilette,59.62,49.77,29.95,4.5,2
perfumes24h,hombre,trussardi,my land,eau de toilette,61.0,50.9,29.95,4.5,2
perfumes24h,hombre,azzaro,silver black,eau de toilette,68.0,63.31,24.95,5.0,1
perfumes24h,hombre,victorio & lucchino,aguas masculinas nº2 frescor extremo,eau de toilette,18.0,33.67,11.94,5.0,1
perfumes24h,hombre,paco rabanne,set pure xs 100ml + gel 100ml,eau de toilette,79.0,7.66,72.95,5.0,1
perfumes24h,hombre,viktor & rolf,spicebomb night vision,eau de parfum,65.0,15.46,54.95,5.0,1
perfumes24h,hombre,cartier,declaration haute fraicheur,eau de toilette,105.0,38.14,64.95,5.0,1
perfumes24h,hombre,montale,pure love,eau de parfum,110.0,27.32,79.95,5.0,1
perfumes24h,hombre,salvatore ferragamo,foreste di seta,eau de parfum,110.0,37.32,68.95,5.0,1
perfumes24h,hombre,antonio banderas,king of seduction absolute,eau de toilette,30.0,48.5,15.45,5.0,1
perfumes24h,hombre,salvatore ferragamo,ferragamo,eau de toilette,80.16,43.92,44.95,5.0,1
perfumes24h,hombre,guess,set guess night men 100ml + deodorizing body spray 226ml + shower gel 200ml,eau de toilette,45.0,33.44,29.95,5.0,1
perfumes24h,hombre,adolfo domínguez,agua fresca extreme,eau de toilette,32.0,43.91,17.95,4.7,7
perfumes24h,hombre,kenzo,aqua kenzo pour homme,eau de toilette,80.0,46.31,42.95,4.7,7
perfumes24h,hombre,escentric,molecule 03,eau de toilette,99.0,39.44,59.95,4.7,7
perfumes24h,hombre,trussardi,trussardi black extreme,eau de toilette,53.0,24.62,39.95,4.7,7
perfumes24h,hombre,viktor & rolf,spicebomb night vision,eau de toilette,84.0,21.49,65.95,4.7,7
perfumes24h,hombre,angel schlesser,les eaux d'un instant splendid orange blossom,eau de toilette,37.75,20.66,29.95,4.7,7
perfumes24h,hombre,4711,4711 remix cologne lemon,eau de cologne,33.0,55.61,14.65,4.7,7
perfumes24h,hombre,guess,set guess night men 100ml + deodorizing body spray 226ml + shower gel 200ml,eau de toilette,45.0,33.44,29.95,4.7,7
perfumes24h,hombre,cerruti,cerruti image,eau de toilette,60.0,61.75,22.95,4.7,7
perfumes24h,hombre,joop!,joop! go,eau de toilette,60.0,71.75,16.95,4.7,7
perfumes24h,hombre,karl lagerfeld,kapsule woody,eau de toilette,22.0,36.59,13.95,4.7,7
perfumes24h,hombre,montale,aoud night,eau de parfum,112.0,19.69,89.95,4.7,7
perfumes24h,hombre,tous,tous man les colognes concentrées,eau de cologne,47.0,49.04,23.95,4.7,7
perfumes24h,hombre,montblanc,set legend 100ml + deodorant 75g,eau de toilette,70.0,21.5,54.95,4.7,7
perfumes24h,hombre,baldessarini,ambré,eau de toilette,34.0,26.62,24.95,5.0,1
perfumes24h,hombre,yves saint laurent,body kouros,eau de toilette,98.0,28.62,69.95,5.0,1
perfumes24h,hombre,david beckham,intimately beckham men,eau de toilette,26.36,47.08,13.95,5.0,1
perfumes24h,hombre,van cleef & arpels,collection extraordinaire neroli amara,eau de parfum,142.0,11.3,125.95,5.0,1
perfumes24h,hombre,alvarez gomez,agua de perfume titanio homme,eau de parfum,5.35,44.86,2.95,4.3,3
perfumes24h,hombre,adolfo domínguez,agua fresca ébano salvia,eau de parfum,54.65,36.05,34.95,4.3,3
perfumes24h,hombre,ralph lauren,polo red,eau de parfum,92.0,34.84,59.95,5.0,1
perfumes24h,hombre,lattafa,ana abiyedh rouge,eau de parfum,40.0,40.12,23.95,5.0,1
perfumes24h,hombre,victor,silvestre,eau de cologne,34.0,30.41,23.66,5.0,1
perfumes24h,hombre,karl lagerfeld,lagerfeld classic,eau de toilette,62.0,59.76,24.95,5.0,1
perfumes24h,hombre,bvlgari,bvlgari man in black,eau de parfum,72.0,11.18,63.95,5.0,1
perfumes24h,hombre,mancera,mancera wave musk,eau de parfum,160.0,50.01,79.98,5.0,1
perfumes24h,hombre,acqua di parma,acqua di parma colonia - splash,eau de cologne,138.0,6.56,128.95,5.0,1
perfumes24h,hombre,angel schlesser,les eaux d'un instant profound orange wood,eau de toilette,37.75,20.66,29.95,5.0,1
perfumes24h,hombre,mancera,precious oud,eau de parfum,141.57,39.99,84.95,5.0,1
perfumes24h,hombre,cartier,rivières de cartier allégresse,eau de toilette,112.0,21.47,87.95,5.0,1
perfumes24h,hombre,aigner,aigner man nº1 intense,eau de toilette,43.6,40.48,25.95,5.0,1
perfumes24h,hombre,victorio & lucchino,aguas esenciales te quiero verde,eau de cologne,33.03,54.74,14.95,5.0,1
perfumes24h,hombre,mancera,vanille exclusive,eau de parfum,152.0,43.45,85.95,5.0,1
perfumes24h,hombre,angel schlesser,set les eaux d'un instant immense peony 100ml + shower gel 100ml,eau de toilette,50.0,34.1,32.95,5.0,1
perfumes24h,hombre,bvlgari,bvlgari man terrae essence,eau de parfum,142.89,47.55,74.95,5.0,1
perfumes24h,hombre,alvarez gomez,set alvarez gómez barbería 150ml + alvarez gómez barbería 30ml,eau de parfum,21.95,18.22,17.95,5.0,1
perfumes24h,hombre,springfield,green attitude,eau de toilette,25.0,52.2,11.95,5.0,1
perfumes24h,hombre,kenzo,l'eau kenzo pour homme,eau de toilette,75.0,40.07,44.95,5.0,2
perfumes24h,hombre,david beckham,classic blue,eau de toilette,20.8,36.73,13.16,5.0,2
perfumes24h,hombre,armani,armani eau pour homme,eau de toilette,109.0,33.99,71.95,5.0,2
perfumes24h,hombre,carolina herrera,bad boy le parfum,parfum,77.0,28.64,54.95,5.0,2
perfumes24h,hombre,halloween,halloween man rock on,eau de toilette,67.0,55.3,29.95,5.0,2
perfumes24h,hombre,lattafa,opulent red,eau de parfum,32.8,30.03,22.95,5.0,2
perfumes24h,hombre,dunhill,dunhill london,eau de toilette,39.0,43.72,21.95,5.0,2
perfumes24h,hombre,mancera,mancera roseaoud & musc,eau de parfum,90.5,0.61,89.95,5.0,2
perfumes24h,hombre,jimmy choo,jimmy choo man ice,eau de toilette,58.0,31.07,39.98,5.0,2
perfumes24h,hombre,pacha ibiza,clandestine for men,eau de toilette,12.33,35.52,7.95,5.0,1
perfumes24h,hombre,van cleef & arpels,collection extraordinaire bois doré,eau de parfum,142.0,11.3,125.95,5.0,1
perfumes24h,hombre,angel schlesser,les eaux d'un instant instinctive marine,eau de toilette,37.75,20.66,29.95,5.0,1
perfumes24h,hombre,angel schlesser,set les eau d'un instant profound orange wood 100ml + gel 100ml,eau de toilette,49.0,38.88,29.95,5.0,1
perfumes24h,hombre,guerlain,aqua allegoria granada salvia,eau de toilette,164.0,50.03,81.95,5.0,1
perfumes24h,hombre,pepe jeans,london calling for him,eau de parfum,55.0,40.09,32.95,5.0,1
perfumes24h,hombre,boucheron,singulier,eau de parfum,69.0,49.35,34.95,5.0,1
perfumes24h,hombre,scalpers,set the club 125ml + neceser,eau de parfum,79.0,45.63,42.95,5.0,1
perfumes24h,hombre,armaf,the warrior,eau de toilette,35.0,51.57,16.95,5.0,1
perfumes24h,hombre,chanel,bleu de chanel,eau de parfum,102.0,8.25,93.58,5.0,1
perfumes24h,hombre,emanuel ungaro,ungaro man,eau de toilette,50.0,60.1,19.95,4.0,1
perfumes24h,hombre,dolce & gabbana,the one grey intense,eau de toilette,59.0,32.29,39.95,4.0,1
perfumes24h,hombre,abercrombie & fitch,first instinct blue man,eau de toilette,46.0,52.13,22.02,4.0,1
perfumes24h,hombre,zadig & voltaire,this is us!,eau de toilette,60.0,35.0,39.0,4.0,1
perfumes24h,hombre,tom ford,beau de jour,eau de parfum,139.0,33.8,92.02,4.0,1
perfumes24h,hombre,emanuel ungaro,emanuel ungaro for him,eau de toilette,38.29,47.9,19.95,4.0,1
perfumes24h,hombre,montale,boisé vanille,eau de parfum,115.0,37.43,71.95,4.0,1
perfumes24h,hombre,juliette has a gun,not a perfume superdose,eau de parfum,105.0,23.86,79.95,4.0,1
perfumes24h,hombre,armani,stronger with you intensely,eau de parfum,52.0,25.87,38.55,4.0,1
perfumes24h,hombre,yves saint laurent,y le parfum,parfum,126.41,52.57,59.95,5.0,1
perfumes24h,hombre,antonio banderas,antonio banderas the icon,eau de toilette,21.0,19.29,16.95,5.0,1
perfumes24h,hombre,antonio banderas,power of seduction,eau de toilette,25.86,46.06,13.95,5.0,1
perfumes24h,hombre,montale,musk to musk,eau de parfum,82.0,16.13,68.77,5.0,1
perfumes24h,hombre,victorio & lucchino,aguas sport nº11 evasión polar,eau de toilette,25.0,48.2,12.95,5.0,1
perfumes24h,hombre,armand basi,in blue,eau de toilette,50.0,64.08,17.96,5.0,1
perfumes24h,hombre,dior,dior homme sport,eau de toilette,78.0,0.06,77.95,5.0,1
perfumes24h,hombre,mauboussin,pour lui in black,eau de parfum,30.0,25.7,22.29,5.0,1
perfumes24h,hombre,instituto español,poseidon gold ocean,eau de toilette,18.0,39.17,10.95,5.0,1
perfumes24h,hombre,montale,aoud musk,eau de parfum,125.0,28.04,89.95,5.0,1
perfumes24h,hombre,montale,intense tiare,eau de parfum,83.0,3.67,79.95,5.0,1
perfumes24h,hombre,issey miyake,l'eau d'issey pour homme wood&wood,eau de parfum,73.0,35.0,47.45,5.0,1
perfumes24h,hombre,angel schlesser,set les eaux d'un instant splendid orange blossom 100ml + gel 100ml,eau de toilette,50.0,40.1,29.95,5.0,1
perfumes24h,hombre,dsquared2,original wood,eau de parfum,75.0,53.4,34.95,5.0,1
perfumes24h,hombre,bentley,bentley infinite intense,eau de parfum,51.0,27.55,36.95,5.0,1
perfumes24h,hombre,lattafa,set sheikh al shuyukh 50ml + deo spray 50ml,eau de parfum,25.0,28.2,17.95,5.0,1
perfumes24h,hombre,etro,sandalo,eau de toilette,172.0,50.03,85.95,5.0,1
perfumes24h,hombre,rochas,set rochas man 100ml + 20ml + gel 100ml,eau de toilette,55.0,16.45,45.95,4.5,2
perfumes24h,hombre,missoni,missoni pour homme,eau de parfum,81.0,43.27,45.95,4.5,2
perfumes24h,hombre,bentley,bentley for men black edition,eau de parfum,85.0,54.18,38.95,5.0,1
perfumes24h,hombre,chanel,bleu de chanel 3x20ml,eau de parfum,187.5,57.36,79.95,5.0,1
perfumes24h,hombre,roger&gallet,l'homme menthe,eau de toilette,38.0,26.45,27.95,5.0,1
perfumes24h,hombre,xerjoff,starlight parfum,parfum,415.0,52.47,197.25,5.0,1
perfumes24h,hombre,mancera,sicily,eau de parfum,135.0,46.3,72.49,5.0,1
perfumes24h,hombre,annayake,pour lui,eau de toilette,75.0,29.4,52.95,5.0,1
perfumes24h,hombre,bvlgari,bvlgari man wood essence,eau de parfum,62.0,3.31,59.95,5.0,1
perfumes24h,hombre,clean,cool cotton,eau de parfum,73.1,52.41,34.79,5.0,1
perfumes24h,hombre,zadig & voltaire,this is him!,eau de toilette,58.0,35.0,37.7,5.0,1
perfumes24h,hombre,police,set to be 75ml + gel 100ml,eau de toilette,38.0,36.97,23.95,5.0,1
perfumes24h,hombre,azzaro,azzaro sport 100ml,eau de toilette,46.37,50.51,22.95,4.0,1
perfumes24h,hombre,valentino,valentino uomo born in roma coral fantasy,eau de toilette,82.0,26.89,59.95,5.0,1
perfumes24h,hombre,lattafa,sutoor,eau de parfum,45.0,17.89,36.95,5.0,1
perfumes24h,hombre,puig,impacto,eau de cologne,13.28,47.44,6.98,5.0,1
perfumes24h,hombre,salvatore ferragamo,giardini di seta,eau de parfum,127.63,39.75,76.9,5.0,1
perfumes24h,hombre,façonnable,façonnable l'original,eau de toilette,41.0,48.9,20.95,5.0,1
perfumes24h,hombre,abercrombie & fitch,set first instinct 50ml + hair & body wash 200ml,eau de toilette,50.0,38.22,30.89,5.0,1
perfumes24h,hombre,montale,vanilla extasy 100ml,eau de parfum,100.0,30.05,69.95,5.0,1
perfumes24h,hombre,4711,original eau de cologne - recargable,eau de cologne,25.0,60.08,9.98,5.0,1
perfumes24h,hombre,armani,armani eau de nuit,eau de toilette,95.0,8.47,86.95,5.0,1
perfumes24h,hombre,montale,black musk,eau de parfum,80.0,13.81,68.95,5.0,1
perfumes24h,hombre,givenchy,gentleman,eau de parfum,112.12,55.45,49.95,5.0,1
perfumes24h,hombre,alyssa ashley,musk,eau de toilette,42.0,45.29,22.98,5.0,2
perfumes24h,hombre,yves saint laurent,y,eau de parfum,85.0,29.47,59.95,5.0,2
perfumes24h,hombre,lacoste,l.12.12 blanc,eau de parfum,59.9,34.97,38.95,5.0,2
perfumes24h,hombre,police,to be green,eau de toilette,27.0,49.48,13.64,5.0,2
perfumes24h,hombre,zadig & voltaire,this is him! vibes of freedom,eau de toilette,71.0,35.0,46.15,5.0,2
perfumes24h,hombre,diesel,sound of the brave,eau de toilette,109.92,66.38,36.95,5.0,2
perfumes24h,hombre,jean paul gaultier,classique pride edition,eau de toilette,102.0,41.23,59.95,5.0,2
perfumes24h,hombre,pacha ibiza,set ibiza 24/7 feeling for him 100ml + shower gel 75ml,eau de toilette,24.0,41.88,13.95,5.0,2
perfumes24h,hombre,zadig & voltaire,this is love! pour lui,eau de toilette,58.0,35.0,37.7,4.0,1
perfumes24h,hombre,benetton,sisterland green jasmine,eau de toilette,28.09,50.34,13.95,4.0,1
perfumes24h,hombre,pacha ibiza,be insane black for men,eau de toilette,18.0,50.28,8.95,4.0,1
perfumes24h,hombre,lattafa,maharjan silver,eau de parfum,71.0,50.77,34.95,4.0,1
perfumes24h,hombre,instituto español,aire de sevilla hombre,eau de toilette,18.0,44.72,9.95,4.0,1
perfumes24h,hombre,salvador dali,eau de rubylips,eau de toilette,48.0,58.38,19.98,4.0,1
perfumes24h,hombre,jaguar,classic black,eau de toilette,22.0,32.05,14.95,4.0,1
perfumes24h,hombre,montale,aoud greedy,eau de parfum,125.0,28.04,89.95,4.0,1
perfumes24h,hombre,armani,set acqua di gio 100ml + gel 75ml + 15ml,eau de toilette,100.0,25.05,74.95,5.0,1
perfumes24h,hombre,mancera,mancera wind wood,eau de parfum,90.5,8.4,82.9,5.0,2
perfumes24h,hombre,l'occitane,verveine,eau de toilette,52.0,3.94,49.95,5.0,2
perfumes24h,hombre,lacoste,l.12.12 french panache pour lui,eau de toilette,55.0,11.0,48.95,5.0,2
perfumes24h,hombre,luxana,rumdor - splash,eau de toilette,36.0,19.58,28.95,5.0,2
perfumes24h,hombre,mancera,mancera aoud orchid,eau de parfum,165.0,52.15,78.95,5.0,2
perfumes24h,hombre,bentley,infinite,eau de toilette,48.0,41.77,27.95,5.0,1
perfumes24h,hombre,tommy hilfiger,set impact 100ml + 4ml + hair & body wash 100ml,eau de toilette,102.0,51.81,49.15,5.0,1
perfumes24h,hombre,dior,dior homme sport,eau de toilette,182.94,42.36,105.45,5.0,1
perfumes24h,hombre,armaf,sapphire,eau de parfum,45.0,35.67,28.95,5.0,1
perfumes24h,hombre,police,set to be free to dare 75ml + body shampoo 100ml,eau de toilette,42.0,38.21,25.95,5.0,1
perfumes24h,hombre,etro,heliotrope,eau de toilette,76.0,21.12,59.95,5.0,1
perfumes24h,hombre,acqua di parma,colonia ambra concentrée,eau de cologne,240.0,37.52,149.95,5.0,1
perfumes24h,hombre,dunhill,desire blue,eau de toilette,38.0,50.13,18.95,5.0,1
perfumes24h,hombre,alqvimia,agua de colonia anti-stress,eau de cologne,45.0,17.51,37.12,5.0,1
perfumes24h,hombre,lacoste,match point,eau de parfum,69.95,42.89,39.95,5.0,1
perfumes24h,hombre,jean paul gaultier,set scandal pour homme 100ml + gel 75ml + 10ml,eau de toilette,106.0,29.29,74.95,5.0,1
perfumes24h,hombre,hannibal laguna,set barock & roll 100ml + 30ml +  shower gel 200ml,eau de toilette,18.0,44.72,9.95,5.0,1
perfumes24h,hombre,lattafa,najdia in gold,eau de parfum,22.0,36.59,13.95,5.0,1
perfumes24h,hombre,acqua di parma,blu mediterraneo cipresso di toscana,eau de toilette,78.0,11.6,68.95,5.0,1
perfumes24h,hombre,ralph lauren,polo sport fresh,eau de toilette,78.65,49.21,39.95,5.0,1
perfumes24h,hombre,cristiano ronaldo,cr7 origins,eau de toilette,32.0,15.78,26.95,5.0,1
perfumes24h,hombre,baldessarini,baldessarini concentree,eau de cologne,68.0,41.21,39.98,5.0,1
perfumes24h,hombre,hermès,voyage d'hermès parfum,parfum,75.0,19.19,60.61,5.0,1
perfumes24h,hombre,tabac original,tabac original,eau de cologne,24.0,49.79,12.05,5.0,1
perfumes24h,hombre,boucheron,quatre pour homme,eau de toilette,46.0,34.83,29.98,5.0,1
perfumes24h,hombre,police,police original,eau de toilette,21.0,33.57,13.95,5.0,1
perfumes24h,hombre,jacomo,jacomo de jacomo,eau de toilette,29.0,7.07,26.95,5.0,1
perfumes24h,hombre,ralph lauren,polo ultra blue,eau de toilette,68.0,33.9,44.95,5.0,1
perfumes24h,hombre,el ganso,bravo monsieur,eau de toilette,46.0,43.59,25.95,5.0,1
perfumes24h,hombre,issey miyake,fusion d'issey,eau de toilette,73.0,35.0,47.45,5.0,1
perfumes24h,hombre,mancera,mancera gold incense,eau de parfum,160.0,31.25,110.0,5.0,1
perfumes24h,hombre,thierry mugler,alien man mirage,eau de toilette,68.0,33.9,44.95,5.0,1
perfumes24h,hombre,l'occitane,eau de cedrat,eau de toilette,54.0,25.39,40.29,5.0,1
perfumes24h,hombre,amouage,epic pour homme,eau de parfum,421.0,52.74,198.95,5.0,1
perfumes24h,hombre,atkinsons,the british bouquet,eau de toilette,110.0,40.75,65.18,5.0,1
perfumes24h,hombre,lalique,rose royale,eau de parfum,170.0,42.38,97.95,5.0,1
perfumes24h,hombre,benetton,colors blue man,eau de toilette,24.88,48.19,12.89,5.0,1
perfumes24h,hombre,mauboussin,mauboussin pour lui in red,eau de parfum,42.0,52.43,19.98,5.0,1
