tienda,categoria,marca,nombre,tipo,precio_sin_desc,descuento,precio_con_desc,valoracion,num_valoraciones
douglas,hombre,yves saint laurent,ysl klassiker,eau de toilette,115.0,40.88,67.99,,
douglas,hombre,acqua di parma,colonia,eau de cologne,54.99,0.0,54.99,,
douglas,hombre,caron paris,sin nombre,eau de toilette,74.95,0.0,74.95,,
douglas,hombre,narciso rodriguez,for him,parfum,65.99,0.0,65.99,,
douglas,hombre,hermès,terre d’hermès,eau de parfum,99.99,20.0,79.99,,
douglas,hombre,dicora urban fit,sin nombre,eau de toilette,9.99,0.0,9.99,,
douglas,hombre,varens beauté,sin nombre,eau de toilette,9.99,0.0,9.99,,
douglas,hombre,comme des garçons,sin nombre,eau de parfum,139.0,0.0,139.0,,
douglas,hombre,antonio banderas,sin nombre,eau de toilette,14.99,0.0,14.99,,
douglas,hombre,bustamante,sin nombre,eau de toilette,7.99,0.0,7.99,,
douglas,hombre,the merchant of venice,la fenice,eau de parfum,149.0,0.0,149.0,,
douglas,hombre,bustamante,sin nombre,eau de toilette,8.99,0.0,8.99,,
douglas,hombre,4711,sin nombre,eau de parfum,29.09,13.06,25.29,,
douglas,hombre,tabac,sin nombre,eau de toilette,22.29,0.0,22.29,,
douglas,hombre,acqua di parma,colonia,eau de cologne,129.99,0.0,129.99,,
douglas,hombre,acqua di parma,colonia essenza,eau de cologne,121.99,0.0,121.99,,
douglas,hombre,serge lutens,sin nombre,eau de parfum,216.99,0.0,216.99,,
douglas,hombre,jacomo,sin nombre,parfum,70.99,0.0,70.99,,
douglas,hombre,evody,sin nombre,parfum,137.99,0.0,137.99,,
douglas,hombre,azzaro,azzaro wanted,eau de toilette,99.99,47.0,52.99,5.0,69.0
douglas,hombre,tom ford,signature fragancias de hombre,parfum,149.0,0.0,149.0,,
douglas,hombre,angel schlesser,sin nombre,eau de toilette,54.99,45.46,29.99,,
douglas,hombre,acqua di parma,blu mediterraneo,eau de toilette,58.99,0.0,58.99,5.0,1.0
douglas,hombre,chanel,antaeus,eau de toilette,127.0,0.0,127.0,,
douglas,hombre,chanel,pour monsieur,eau de toilette,121.0,0.0,121.0,,
douglas,hombre,chanel,égoïste,eau de toilette,129.99,0.0,129.99,,
douglas,hombre,lacoste,l’homme,eau de toilette,74.99,54.67,33.99,,
douglas,hombre,chanel,allure homme sport,eau de parfum,118.0,0.0,118.0,,
douglas,hombre,coronel tapiocca,sin nombre,eau de toilette,11.99,0.0,11.99,,
douglas,hombre,moncler,sin nombre,eau de parfum,130.0,0.0,130.0,,
douglas,hombre,kenzo,l´eau kenzo homme,parfum,47.99,29.17,33.99,,
douglas,hombre,paco rabanne,invictus,eau de parfum,94.99,32.64,63.99,5.0,4.0
douglas,hombre,cristiano ronaldo,sin nombre,parfum,56.09,16.22,46.99,,
douglas,hombre,antonio banderas,sin nombre,eau de toilette,18.99,0.0,18.99,,
douglas,hombre,prada,luna rossa,eau de toilette,139.99,8.57,127.99,,
douglas,hombre,hermès,terre d’hermès,eau de parfum,99.99,0.0,99.99,,
douglas,hombre,bullfrog,sin nombre,eau de parfum,94.99,0.0,94.99,,
